"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_LighterFlame.HE_LighterFlame","0","0","24","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_MasterMaterial.HE_MasterMaterial","0","0","126","2","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_VhsPlayerPart.HE_VhsPlayerPart","0","0","42","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_VhsPlayer.HE_VhsPlayer","0","0","54","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_OldTv.HE_OldTv","0","0","21","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_VhsGlow.HE_VhsGlow","0","0","76","4","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_VhsBlankScreenGlow.He_VhsBlankScreenGlow","0","0","19","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_VhsBlankScreen.He_VhsBlankScreen","0","0","21","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_NoiseGlow.He_NoiseGlow","0","0","19","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_Noise.He_Noise","0","0","21","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_ControlScreen.HE_ControlScreen","0","0","42","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_TvGlow.HE_TvGlow","0","0","76","4","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Glass.HE_Glass","0","0","42","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_SP_simple.M_SP_simple","0","0","33","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_SP_Translucent.M_SP_Translucent","0","0","42","1","0.000000","0","0"
"/Game/HorrorEngine/Textures/HUD/InventoryCapture_Mat.InventoryCapture_Mat","0","0","15","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Paper.HE_Paper","0","0","21","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_Rock.He_Rock","0","0","33","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Glitch.HE_Glitch","0","0","15","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/He_Shot.He_Shot","0","0","31","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_PistolBullet.HE_PistolBullet","0","0","21","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_EmissiveText.HE_EmissiveText","0","0","36","1","0.000000","0","0"
"/Game/FemaleScientistZombies/Materials/M_BaseMat.M_BaseMat","0","0","90","1","0.000000","0","0"
"/Game/FemaleScientistZombies/Materials/M_HairBase.M_HairBase","0","0","104","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Simple.M_Simple","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Door_1.M_Door_1","0","0","21","1","0.000000","0","0"
"/Game/Monster/material/M_Skin.M_Skin","0","0","33","1","0.000000","0","0"
"/Game/Monster/material/M_Short.M_Short","0","0","33","1","0.000000","0","0"
"/Game/Monster/material/M_Mouth.M_Mouth","0","0","66","2","0.000000","0","0"
"/Game/Monster/material/M_Eyes.M_Eyes","0","0","33","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_BlurredGlass_01.M_BlurredGlass_01","0","0","40","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_TrimAColour_01.M_TrimAColour_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_WalkWayMain_01.M_WalkWayMain_01","0","0","21","1","0.000000","0","0"
"/Game/OfficeCeilingTiles/Materials/M_master_tessel.M_master_tessel","0","0","150","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_PortalAdd3.HE_PortalAdd3","0","0","28","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Light.HE_Light","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Portal.HE_Portal","0","0","49","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_PortalAdd2.HE_PortalAdd2","0","0","28","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_PortalAdd1.HE_PortalAdd1","0","0","28","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/HorrorEngine/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Wall_5.M_Wall_5","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Metal_1.M_Metal_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Wall_4.M_Wall_4","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Steel_1.M_Steel_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Metal_Fence_3.M_Metal_Fence_3","0","0","49","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Missle_Box_1.M_Missle_Box_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Hand_Pallet_2.M_Hand_Pallet_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Hand_Pallet_1.M_Hand_Pallet_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Wall_5.M_Elevator_Wall_5","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Wall_4.M_Elevator_Wall_4","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Floor_2.M_Elevator_Floor_2","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Concrete_1.M_Concrete_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Corridor_Floor_1.M_Corridor_Floor_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Capsule_Pipe_1.M_Capsule_Pipe_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Capsule_Ceilin_1.M_Capsule_Ceilin_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Useable/M_Steel_2.M_Steel_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Useable/M_Concrete_3.M_Concrete_3","0","0","12","1","0.000000","0","0"
"/Game/ResearchFacility/Useable/M_Capsule_1.M_Capsule_1","0","0","12","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Glass_2.M_Glass_2","0","0","40","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_vvvv.M_vvvv","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Useable/M_Elevator_Floor_2.M_Elevator_Floor_2","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Concrete_3.M_Concrete_3","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Capsule_1.M_Capsule_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Light_1_.M_Elevator_Light_1_","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Light_1.M_Elevator_Light_1","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Decals/M_Leakage_01.M_Leakage_01","0","0","31","1","0.000000","0","0"
"/Game/CamroidPNGS/5_Mat.5_Mat","0","0","12","1","0.000000","0","0"
"/Game/CamroidPNGS/3_Mat.3_Mat","0","0","12","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Table_2.M_Table_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Table_1.M_Table_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Useable/M_Monitor_1.M_Monitor_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Mattress_1.M_Mattress_1","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Light_3.M_Light_3","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Light_2.M_Light_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Elevator_Light_3.M_Elevator_Light_3","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/M_Steel_2.M_Steel_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Table_Wheel_1.M_Table_Wheel_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Gurney_Metal_2.M_Gurney_Metal_2","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Gurney_Metal_1.M_Gurney_Metal_1","0","0","21","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Creature_1.M_Creature_1","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Cloth_1.M_Cloth_1","0","0","27","1","0.000000","0","0"
"/Game/ResearchFacility/Materials/M_Decal_1.M_Decal_1","0","0","31","1","0.000000","0","0"
"/Game/Useable/M_Monitor_Screen_1.M_Monitor_Screen_1","0","0","21","1","0.000000","0","21"
"/Game/e_Mat1.e_Mat1","0","0","49","1","0.000000","0","0"
"/Game/e_Mat.e_Mat","0","0","49","1","0.000000","0","0"
"/Game/CamroidPNGS/9_Mat.9_Mat","0","0","21","1","0.000000","0","0"
"/Game/CamroidPNGS/1_Mat.1_Mat","0","0","12","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_TrimA_01.M_TrimA_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Props/M_CameraFeed_06_Mat.M_CameraFeed_06_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Props/M_CameraFeed_04_Mat.M_CameraFeed_04_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Props/M_CameraFeed_03_Mat.M_CameraFeed_03_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Props/M_CameraFeed_01_Mat.M_CameraFeed_01_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/9c_Mat.9c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/8c_Mat.8c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/7c_Mat.7c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/6c_Mat.6c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/5c_Mat.5c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/4c_Mat.4c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/3c_Mat.3c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/2c_Mat.2c_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Textures/Props/1_Mat.1_Mat","0","0","21","1","0.000000","0","0"
"/Game/CamroidPNGS/8_Mat.8_Mat","0","0","12","1","0.000000","0","0"
"/Game/CamroidPNGS/7_Mat.7_Mat","0","0","12","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Advance_Mask.M_Advance_Mask","0","0","49","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Advance_Mask_Rotating.M_Advance_Mask_Rotating","0","0","49","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_MonitorScreen.HE_MonitorScreen","0","0","21","1","0.000000","0","0"
"/Game/CamroidPNGS/6_Mat.6_Mat","0","0","12","1","0.000000","0","0"
"/Game/CamroidPNGS/2_Mat.2_Mat","0","0","12","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Advance.M_Advance","0","0","21","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Unlit.M_Unlit","0","0","2","1","0.000000","0","0"
"/Game/Virus_Laboratory/Materials/Master/M_Translucent.M_Translucent","0","0","40","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_SteelFence_01.M_SteelFence_01","0","0","49","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_LadderEntranceColour_01.M_LadderEntranceColour_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_ConcreteWallStairsLong_01.M_ConcreteWallStairsLong_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_TrimCPuddle_01.M_TrimCPuddle_01","0","0","42","2","0.000000","0","0"
"/Game/ModularBunker/Materials/M_TrimC_01.M_TrimC_01","0","0","49","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_ConcreteWall_Colour.M_ConcreteWall_Colour","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Props/M_Pipes_01.M_Pipes_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/M_TrimA_03.M_TrimA_03","0","0","21","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Decals/M_Number_01.M_Number_01","0","0","31","1","0.000000","0","0"
"/Game/ModularBunker/Materials/Decals/M_Letter_01.M_Letter_01","0","0","31","1","0.000000","0","0"
"/Game/CamroidPNGS/4_Mat.4_Mat","0","0","12","1","0.000000","0","0"
"/Game/HorrorEngine/Materials/HE_Candle.HE_Candle","0","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
